company_code,company_name,fiscal_year,fiscal_period,pl_section,account_group,account_group_name,amount_group_currency,line_count,manual_line_count
NS20,NovaSpace France S.A.S.,2025,6,REVENUE,REV,Revenue,-24606240.75,867,0
NS20,NovaSpace France S.A.S.,2025,7,COST_OF_SALES,MAT,Material,7760590.93,2574,133
NS20,NovaSpace France S.A.S.,2025,7,COST_OF_SALES,PER,Personnel,933369.48,678,239
NS20,NovaSpace France S.A.S.,2025,7,COST_OF_SALES,SUB,Subcontracting,12550507.75,1740,247
NS20,NovaSpace France S.A.S.,2025,7,OPERATING_EXPENSES,DEP,Depreciation,687220.15,344,0
NS20,NovaSpace France S.A.S.,2025,7,OPERATING_EXPENSES,OVH,Overhead,1154509.67,1545,244
NS20,NovaSpace France S.A.S.,2025,7,OTHER,OTH,Other operating,113726.13,265,265
NS20,NovaSpace France S.A.S.,2025,7,REVENUE,REV,Revenue,-24116788.67,878,0
NS20,NovaSpace France S.A.S.,2025,8,COST_OF_SALES,MAT,Material,8088060.63,2675,146
NS20,NovaSpace France S.A.S.,2025,8,COST_OF_SALES,PER,Personnel,899547.33,702,238
NS20,NovaSpace France S.A.S.,2025,8,COST_OF_SALES,SUB,Subcontracting,13243018.12,1822,250
NS20,NovaSpace France S.A.S.,2025,8,OPERATING_EXPENSES,DEP,Depreciation,787155.54,368,0
NS20,NovaSpace France S.A.S.,2025,8,OPERATING_EXPENSES,OVH,Overhead,1151516.48,1532,234
NS20,NovaSpace France S.A.S.,2025,8,OTHER,OTH,Other operating,78206.74,240,240
NS20,NovaSpace France S.A.S.,2025,8,REVENUE,REV,Revenue,-25488435.91,952,0
NS20,NovaSpace France S.A.S.,2025,9,COST_OF_SALES,MAT,Material,8608783.21,2811,145
NS20,NovaSpace France S.A.S.,2025,9,COST_OF_SALES,PER,Personnel,1029132.16,708,235
NS20,NovaSpace France S.A.S.,2025,9,COST_OF_SALES,SUB,Subcontracting,14843158.96,2048,266
NS20,NovaSpace France S.A.S.,2025,9,OPERATING_EXPENSES,DEP,Depreciation,841522.28,387,0
NS20,NovaSpace France S.A.S.,2025,9,OPERATING_EXPENSES,OVH,Overhead,1400022.23,1802,277
NS20,NovaSpace France S.A.S.,2025,9,OTHER,OTH,Other operating,103638.51,268,268
NS20,NovaSpace France S.A.S.,2025,9,REVENUE,REV,Revenue,-28910166.93,969,0
NS20,NovaSpace France S.A.S.,2025,10,COST_OF_SALES,MAT,Material,7894194.78,2566,158
NS20,NovaSpace France S.A.S.,2025,10,COST_OF_SALES,PER,Personnel,948594.47,666,234
NS20,NovaSpace France S.A.S.,2025,10,COST_OF_SALES,SUB,Subcontracting,13165662.24,1747,219
NS20,NovaSpace France S.A.S.,2025,10,OPERATING_EXPENSES,DEP,Depreciation,844128.96,370,0
NS20,NovaSpace France S.A.S.,2025,10,OPERATING_EXPENSES,OVH,Overhead,1225442.11,1583,237
NS20,NovaSpace France S.A.S.,2025,10,OTHER,OTH,Other operating,103382.71,250,250
NS20,NovaSpace France S.A.S.,2025,10,REVENUE,REV,Revenue,-24185581.68,907,0
NS20,NovaSpace France S.A.S.,2025,11,COST_OF_SALES,MAT,Material,7392946.07,2349,144
NS20,NovaSpace France S.A.S.,2025,11,COST_OF_SALES,PER,Personnel,951690.49,643,196
NS20,NovaSpace France S.A.S.,2025,11,COST_OF_SALES,SUB,Subcontracting,12910475.38,1724,214
NS20,NovaSpace France S.A.S.,2025,11,OPERATING_EXPENSES,DEP,Depreciation,860397.08,372,0
NS20,NovaSpace France S.A.S.,2025,11,OPERATING_EXPENSES,OVH,Overhead,1135410.81,1480,261
NS20,NovaSpace France S.A.S.,2025,11,OTHER,OTH,Other operating,113633.36,229,229
NS20,NovaSpace France S.A.S.,2025,11,REVENUE,REV,Revenue,-23600200.68,894,0
NS20,NovaSpace France S.A.S.,2025,12,COST_OF_SALES,MAT,Material,8036525.29,2548,135
NS20,NovaSpace France S.A.S.,2025,12,COST_OF_SALES,PER,Personnel,1000133.76,676,224
NS20,NovaSpace France S.A.S.,2025,12,COST_OF_SALES,SUB,Subcontracting,14505940.91,1869,277
NS20,NovaSpace France S.A.S.,2025,12,OPERATING_EXPENSES,DEP,Depreciation,968237.21,424,0
NS20,NovaSpace France S.A.S.,2025,12,OPERATING_EXPENSES,OVH,Overhead,1173280.38,1534,275
NS20,NovaSpace France S.A.S.,2025,12,OTHER,OTH,Other operating,113986.12,279,279
NS20,NovaSpace France S.A.S.,2025,12,REVENUE,REV,Revenue,-23335386.17,897,0
NS20,NovaSpace France S.A.S.,2025,13,COST_OF_SALES,MAT,Material,190193.92,55,55
NS20,NovaSpace France S.A.S.,2025,13,COST_OF_SALES,PER,Personnel,267062.36,158,158
NS20,NovaSpace France S.A.S.,2025,13,COST_OF_SALES,SUB,Subcontracting,1088074.21,130,130
NS20,NovaSpace France S.A.S.,2025,13,OPERATING_EXPENSES,OVH,Overhead,155929.65,177,177
NS20,NovaSpace France S.A.S.,2025,13,OTHER,OTH,Other operating,121498.59,171,171
NS20,NovaSpace France S.A.S.,2025,14,COST_OF_SALES,MAT,Material,221690.4,82,82
NS20,NovaSpace France S.A.S.,2025,14,COST_OF_SALES,PER,Personnel,289198.47,168,168
NS20,NovaSpace France S.A.S.,2025,14,COST_OF_SALES,SUB,Subcontracting,946830.81,132,132
NS20,NovaSpace France S.A.S.,2025,14,OPERATING_EXPENSES,OVH,Overhead,118143.01,133,133
NS20,NovaSpace France S.A.S.,2025,14,OTHER,OTH,Other operating,108820.85,160,160
NS20,NovaSpace France S.A.S.,2026,1,COST_OF_SALES,MAT,Material,9120042.17,2691,134
NS20,NovaSpace France S.A.S.,2026,1,COST_OF_SALES,PER,Personnel,968186.82,662,230
NS20,NovaSpace France S.A.S.,2026,1,COST_OF_SALES,SUB,Subcontracting,14482924.2,1851,280
NS20,NovaSpace France S.A.S.,2026,1,OPERATING_EXPENSES,DEP,Depreciation,973243.3,431,0
NS20,NovaSpace France S.A.S.,2026,1,OPERATING_EXPENSES,OVH,Overhead,1270188.68,1565,262
NS20,NovaSpace France S.A.S.,2026,1,OTHER,OTH,Other operating,85043.84,249,249
NS20,NovaSpace France S.A.S.,2026,1,REVENUE,REV,Revenue,-25204392.61,916,0
NS20,NovaSpace France S.A.S.,2026,2,COST_OF_SALES,MAT,Material,9128700.36,2727,149
NS20,NovaSpace France S.A.S.,2026,2,COST_OF_SALES,PER,Personnel,1251234.63,800,270
NS20,NovaSpace France S.A.S.,2026,2,COST_OF_SALES,SUB,Subcontracting,15686739.14,1949,230
NS20,NovaSpace France S.A.S.,2026,2,OPERATING_EXPENSES,DEP,Depreciation,939699.38,390,0
NS20,NovaSpace France S.A.S.,2026,2,OPERATING_EXPENSES,OVH,Overhead,1293255.21,1605,261
NS20,NovaSpace France S.A.S.,2026,2,OTHER,OTH,Other operating,134413.55,259,259
NS20,NovaSpace France S.A.S.,2026,2,REVENUE,REV,Revenue,-26380432.67,874,0
NS20,NovaSpace France S.A.S.,2026,3,COST_OF_SALES,MAT,Material,8808837.84,2586,116
NS20,NovaSpace France S.A.S.,2026,3,COST_OF_SALES,PER,Personnel,1079982.48,716,240
NS20,NovaSpace France S.A.S.,2026,3,COST_OF_SALES,SUB,Subcontracting,14031766.56,1781,227
NS20,NovaSpace France S.A.S.,2026,3,OPERATING_EXPENSES,DEP,Depreciation,841934.65,350,0
NS20,NovaSpace France S.A.S.,2026,3,OPERATING_EXPENSES,OVH,Overhead,1244703.72,1508,246
NS20,NovaSpace France S.A.S.,2026,3,OTHER,OTH,Other operating,96470.02,225,225
NS20,NovaSpace France S.A.S.,2026,3,REVENUE,REV,Revenue,-23448208.53,818,0
NS20,NovaSpace France S.A.S.,2026,4,COST_OF_SALES,MAT,Material,9273546.7,2660,158
NS20,NovaSpace France S.A.S.,2026,4,COST_OF_SALES,PER,Personnel,1291419.07,809,298
NS20,NovaSpace France S.A.S.,2026,4,COST_OF_SALES,SUB,Subcontracting,15325272.2,1853,232
NS20,NovaSpace France S.A.S.,2026,4,OPERATING_EXPENSES,DEP,Depreciation,1096017.65,433,0
NS20,NovaSpace France S.A.S.,2026,4,OPERATING_EXPENSES,OVH,Overhead,1408454.96,1629,276
NS20,NovaSpace France S.A.S.,2026,4,OTHER,OTH,Other operating,141731.45,270,270
NS20,NovaSpace France S.A.S.,2026,4,REVENUE,REV,Revenue,-25093913.17,912,0
NS20,NovaSpace France S.A.S.,2026,5,COST_OF_SALES,MAT,Material,8347633.77,2405,149
NS20,NovaSpace France S.A.S.,2026,5,COST_OF_SALES,PER,Personnel,1100485.78,715,233
NS20,NovaSpace France S.A.S.,2026,5,COST_OF_SALES,SUB,Subcontracting,14430745.44,1734,218
NS20,NovaSpace France S.A.S.,2026,5,OPERATING_EXPENSES,DEP,Depreciation,1010254.97,407,0
NS20,NovaSpace France S.A.S.,2026,5,OPERATING_EXPENSES,OVH,Overhead,1222732.42,1493,220
NS20,NovaSpace France S.A.S.,2026,5,OTHER,OTH,Other operating,117526.23,234,234
NS20,NovaSpace France S.A.S.,2026,5,REVENUE,REV,Revenue,-25241617.05,923,0
NS20,NovaSpace France S.A.S.,2026,6,COST_OF_SALES,MAT,Material,8801375.25,2461,147
NS20,NovaSpace France S.A.S.,2026,6,COST_OF_SALES,PER,Personnel,1142308.89,681,254
NS20,NovaSpace France S.A.S.,2026,6,COST_OF_SALES,SUB,Subcontracting,13629202.3,1682,253
NS20,NovaSpace France S.A.S.,2026,6,OPERATING_EXPENSES,DEP,Depreciation,808700.57,334,0
NS20,NovaSpace France S.A.S.,2026,6,OPERATING_EXPENSES,OVH,Overhead,1247680.66,1466,225
NS20,NovaSpace France S.A.S.,2026,6,OTHER,OTH,Other operating,102130.91,239,239
NS20,NovaSpace France S.A.S.,2026,6,REVENUE,REV,Revenue,-24209667.73,938,0
NS30,NovaSpace Deutschland GmbH,2023,1,COST_OF_SALES,MAT,Material,5755402.72,1881,193
NS30,NovaSpace Deutschland GmbH,2023,1,COST_OF_SALES,PER,Personnel,971145.83,624,288
NS30,NovaSpace Deutschland GmbH,2023,1,COST_OF_SALES,SUB,Subcontracting,10660617.74,1405,290
NS30,NovaSpace Deutschland GmbH,2023,1,OPERATING_EXPENSES,DEP,Depreciation,573982.78,280,0
NS30,NovaSpace Deutschland GmbH,2023,1,OPERATING_EXPENSES,OVH,Overhead,888678.76,1139,271
NS30,NovaSpace Deutschland GmbH,2023,1,OTHER,OTH,Other operating,166324.52,279,279
NS30,NovaSpace Deutschland GmbH,2023,1,REVENUE,REV,Revenue,-19710822.74,743,0
NS30,NovaSpace Deutschland GmbH,2023,2,COST_OF_SALES,MAT,Material,5484533.17,1841,166
NS30,NovaSpace Deutschland GmbH,2023,2,COST_OF_SALES,PER,Personnel,790376.75,675,337
NS30,NovaSpace Deutschland GmbH,2023,2,COST_OF_SALES,SUB,Subcontracting,9872413.24,1452,347
NS30,NovaSpace Deutschland GmbH,2023,2,OPERATING_EXPENSES,DEP,Depreciation,470801.56,241,0
NS30,NovaSpace Deutschland GmbH,2023,2,OPERATING_EXPENSES,OVH,Overhead,833426.21,1255,333
NS30,NovaSpace Deutschland GmbH,2023,2,OTHER,OTH,Other operating,114447.36,330,330
NS30,NovaSpace Deutschland GmbH,2023,2,REVENUE,REV,Revenue,-15831767.29,649,0
NS30,NovaSpace Deutschland GmbH,2023,3,COST_OF_SALES,MAT,Material,5137455.91,1761,178
NS30,NovaSpace Deutschland GmbH,2023,3,COST_OF_SALES,PER,Personnel,773692.27,647,344
NS30,NovaSpace Deutschland GmbH,2023,3,COST_OF_SALES,SUB,Subcontracting,8516689.04,1301,278
NS30,NovaSpace Deutschland GmbH,2023,3,OPERATING_EXPENSES,DEP,Depreciation,635464.53,289,0
NS30,NovaSpace Deutschland GmbH,2023,3,OPERATING_EXPENSES,OVH,Overhead,793157.48,1154,309
NS30,NovaSpace Deutschland GmbH,2023,3,OTHER,OTH,Other operating,138644.6,305,305
NS30,NovaSpace Deutschland GmbH,2023,3,REVENUE,REV,Revenue,-16030518.32,671,0
NS30,NovaSpace Deutschland GmbH,2023,4,COST_OF_SALES,MAT,Material,6461687.18,2173,211
NS30,NovaSpace Deutschland GmbH,2023,4,COST_OF_SALES,PER,Personnel,885935.41,688,316
NS30,NovaSpace Deutschland GmbH,2023,4,COST_OF_SALES,SUB,Subcontracting,10125824.36,1487,332
NS30,NovaSpace Deutschland GmbH,2023,4,OPERATING_EXPENSES,DEP,Depreciation,552067.93,265,0
NS30,NovaSpace Deutschland GmbH,2023,4,OPERATING_EXPENSES,OVH,Overhead,984272.81,1303,346
NS30,NovaSpace Deutschland GmbH,2023,4,OTHER,OTH,Other operating,106473.19,323,323
NS30,NovaSpace Deutschland GmbH,2023,4,REVENUE,REV,Revenue,-19443335.86,779,0
NS30,NovaSpace Deutschland GmbH,2023,5,COST_OF_SALES,MAT,Material,6219813.36,2085,197
NS30,NovaSpace Deutschland GmbH,2023,5,COST_OF_SALES,PER,Personnel,773578.21,610,303
NS30,NovaSpace Deutschland GmbH,2023,5,COST_OF_SALES,SUB,Subcontracting,10243099.1,1525,341
NS30,NovaSpace Deutschland GmbH,2023,5,OPERATING_EXPENSES,DEP,Depreciation,675010.05,337,0
NS30,NovaSpace Deutschland GmbH,2023,5,OPERATING_EXPENSES,OVH,Overhead,956126.63,1360,340
NS30,NovaSpace Deutschland GmbH,2023,5,OTHER,OTH,Other operating,130987.15,349,349
NS30,NovaSpace Deutschland GmbH,2023,5,REVENUE,REV,Revenue,-19148093.51,719,0
NS30,NovaSpace Deutschland GmbH,2023,6,COST_OF_SALES,MAT,Material,5244856.07,1812,174
NS30,NovaSpace Deutschland GmbH,2023,6,COST_OF_SALES,PER,Personnel,661719.38,550,250
NS30,NovaSpace Deutschland GmbH,2023,6,COST_OF_SALES,SUB,Subcontracting,9211582.68,1350,298
NS30,NovaSpace Deutschland GmbH,2023,6,OPERATING_EXPENSES,DEP,Depreciation,499953.85,250,0
NS30,NovaSpace Deutschland GmbH,2023,6,OPERATING_EXPENSES,OVH,Overhead,808343.5,1174,296
NS30,NovaSpace Deutschland GmbH,2023,6,OTHER,OTH,Other operating,94505.92,292,292
NS30,NovaSpace Deutschland GmbH,2023,6,REVENUE,REV,Revenue,-16430328.81,675,0
NS30,NovaSpace Deutschland GmbH,2023,7,COST_OF_SALES,MAT,Material,4791087.35,1624,165
NS30,NovaSpace Deutschland GmbH,2023,7,COST_OF_SALES,PER,Personnel,766683.45,621,292
NS30,NovaSpace Deutschland GmbH,2023,7,COST_OF_SALES,SUB,Subcontracting,8135624.44,1242,321
NS30,NovaSpace Deutschland GmbH,2023,7,OPERATING_EXPENSES,DEP,Depreciation,487389.76,245,0
NS30,NovaSpace Deutschland GmbH,2023,7,OPERATING_EXPENSES,OVH,Overhead,765053.87,1093,295
NS30,NovaSpace Deutschland GmbH,2023,7,OTHER,OTH,Other operating,120264.33,303,303
NS30,NovaSpace Deutschland GmbH,2023,7,REVENUE,REV,Revenue,-15217738.73,610,0
NS30,NovaSpace Deutschland GmbH,2023,8,COST_OF_SALES,MAT,Material,6076269.91,2036,197
NS30,NovaSpace Deutschland GmbH,2023,8,COST_OF_SALES,PER,Personnel,768213.59,617,322
NS30,NovaSpace Deutschland GmbH,2023,8,COST_OF_SALES,SUB,Subcontracting,9492902.3,1450,350
NS30,NovaSpace Deutschland GmbH,2023,8,OPERATING_EXPENSES,DEP,Depreciation,508188.92,245,0
NS30,NovaSpace Deutschland GmbH,2023,8,OPERATING_EXPENSES,OVH,Overhead,952618.97,1300,299
NS30,NovaSpace Deutschland GmbH,2023,8,OTHER,OTH,Other operating,130989.99,313,313
NS30,NovaSpace Deutschland GmbH,2023,8,REVENUE,REV,Revenue,-16345778.49,663,0
NS30,NovaSpace Deutschland GmbH,2023,9,COST_OF_SALES,MAT,Material,6209538.26,2094,222
NS30,NovaSpace Deutschland GmbH,2023,9,COST_OF_SALES,PER,Personnel,909488.76,732,354
NS30,NovaSpace Deutschland GmbH,2023,9,COST_OF_SALES,SUB,Subcontracting,10412806.93,1534,299
NS30,NovaSpace Deutschland GmbH,2023,9,OPERATING_EXPENSES,DEP,Depreciation,560428.16,272,0
NS30,NovaSpace Deutschland GmbH,2023,9,OPERATING_EXPENSES,OVH,Overhead,996625.46,1367,342
NS30,NovaSpace Deutschland GmbH,2023,9,OTHER,OTH,Other operating,149961.71,347,347
NS30,NovaSpace Deutschland GmbH,2023,9,REVENUE,REV,Revenue,-20500268.22,810,0
NS30,NovaSpace Deutschland GmbH,2023,10,COST_OF_SALES,MAT,Material,5522768.38,1875,199
NS30,NovaSpace Deutschland GmbH,2023,10,COST_OF_SALES,PER,Personnel,814836.75,633,310
NS30,NovaSpace Deutschland GmbH,2023,10,COST_OF_SALES,SUB,Subcontracting,9534961.98,1446,356
NS30,NovaSpace Deutschland GmbH,2023,10,OPERATING_EXPENSES,DEP,Depreciation,590088.34,282,0
NS30,NovaSpace Deutschland GmbH,2023,10,OPERATING_EXPENSES,OVH,Overhead,828801.91,1200,360
NS30,NovaSpace Deutschland GmbH,2023,10,OTHER,OTH,Other operating,125980.45,337,337
NS30,NovaSpace Deutschland GmbH,2023,10,REVENUE,REV,Revenue,-18131797.83,717,0
NS30,NovaSpace Deutschland GmbH,2023,11,COST_OF_SALES,MAT,Material,5316646.22,1797,187
NS30,NovaSpace Deutschland GmbH,2023,11,COST_OF_SALES,PER,Personnel,740717.03,622,301
NS30,NovaSpace Deutschland GmbH,2023,11,COST_OF_SALES,SUB,Subcontracting,9137806.13,1394,338
NS30,NovaSpace Deutschland GmbH,2023,11,OPERATING_EXPENSES,DEP,Depreciation,611909.75,297,0
NS30,NovaSpace Deutschland GmbH,2023,11,OPERATING_EXPENSES,OVH,Overhead,825686.9,1217,323
NS30,NovaSpace Deutschland GmbH,2023,11,OTHER,OTH,Other operating,129771.92,328,328
NS30,NovaSpace Deutschland GmbH,2023,11,REVENUE,REV,Revenue,-16405128.76,684,0
NS30,NovaSpace Deutschland GmbH,2023,12,COST_OF_SALES,MAT,Material,6508586.22,2174,183
NS30,NovaSpace Deutschland GmbH,2023,12,COST_OF_SALES,PER,Personnel,908521.38,691,357
NS30,NovaSpace Deutschland GmbH,2023,12,COST_OF_SALES,SUB,Subcontracting,11009166.86,1618,380
NS30,NovaSpace Deutschland GmbH,2023,12,OPERATING_EXPENSES,DEP,Depreciation,653640.21,325,0
NS30,NovaSpace Deutschland GmbH,2023,12,OPERATING_EXPENSES,OVH,Overhead,1049945.25,1448,373
NS30,NovaSpace Deutschland GmbH,2023,12,OTHER,OTH,Other operating,163870.21,389,389
NS30,NovaSpace Deutschland GmbH,2023,12,REVENUE,REV,Revenue,-21061940.6,779,0
NS30,NovaSpace Deutschland GmbH,2023,13,COST_OF_SALES,MAT,Material,148372.07,53,53
NS30,NovaSpace Deutschland GmbH,2023,13,COST_OF_SALES,PER,Personnel,163882.29,108,108
NS30,NovaSpace Deutschland GmbH,2023,13,COST_OF_SALES,SUB,Subcontracting,937935.04,117,117
NS30,NovaSpace Deutschland GmbH,2023,13,OPERATING_EXPENSES,OVH,Overhead,81171.93,102,102
NS30,NovaSpace Deutschland GmbH,2023,13,OTHER,OTH,Other operating,88555.92,141,141
NS30,NovaSpace Deutschland GmbH,2023,14,COST_OF_SALES,MAT,Material,165009.56,59,59
NS30,NovaSpace Deutschland GmbH,2023,14,COST_OF_SALES,PER,Personnel,148009.52,99,99
NS30,NovaSpace Deutschland GmbH,2023,14,COST_OF_SALES,SUB,Subcontracting,990291.61,124,124
NS30,NovaSpace Deutschland GmbH,2023,14,OPERATING_EXPENSES,OVH,Overhead,94050.03,117,117
NS30,NovaSpace Deutschland GmbH,2023,14,OTHER,OTH,Other operating,61191.17,93,93
NS30,NovaSpace Deutschland GmbH,2024,1,COST_OF_SALES,MAT,Material,5894934.56,1988,208
NS30,NovaSpace Deutschland GmbH,2024,1,COST_OF_SALES,PER,Personnel,865086.36,666,328
NS30,NovaSpace Deutschland GmbH,2024,1,COST_OF_SALES,SUB,Subcontracting,9706062.66,1457,327
NS30,NovaSpace Deutschland GmbH,2024,1,OPERATING_EXPENSES,DEP,Depreciation,569505.53,272,0
NS30,NovaSpace Deutschland GmbH,2024,1,OPERATING_EXPENSES,OVH,Overhead,910885.66,1299,363
NS30,NovaSpace Deutschland GmbH,2024,1,OTHER,OTH,Other operating,92830.67,327,327
NS30,NovaSpace Deutschland GmbH,2024,1,REVENUE,REV,Revenue,-18172710.87,752,0
NS30,NovaSpace Deutschland GmbH,2024,2,COST_OF_SALES,MAT,Material,5541087.57,1911,179
NS30,NovaSpace Deutschland GmbH,2024,2,COST_OF_SALES,PER,Personnel,791449.96,615,311
NS30,NovaSpace Deutschland GmbH,2024,2,COST_OF_SALES,SUB,Subcontracting,9885522.47,1409,320
NS30,NovaSpace Deutschland GmbH,2024,2,OPERATING_EXPENSES,DEP,Depreciation,486421.83,233,0
NS30,NovaSpace Deutschland GmbH,2024,2,OPERATING_EXPENSES,OVH,Overhead,882236.88,1237,301
NS30,NovaSpace Deutschland GmbH,2024,2,OTHER,OTH,Other operating,114321.91,288,288
NS30,NovaSpace Deutschland GmbH,2024,2,REVENUE,REV,Revenue,-18346433.49,712,0
NS30,NovaSpace Deutschland GmbH,2024,3,COST_OF_SALES,MAT,Material,5301673.11,1782,168
NS30,NovaSpace Deutschland GmbH,2024,3,COST_OF_SALES,PER,Personnel,728215.42,579,285
NS30,NovaSpace Deutschland GmbH,2024,3,COST_OF_SALES,SUB,Subcontracting,8696473.83,1322,327
NS30,NovaSpace Deutschland GmbH,2024,3,OPERATING_EXPENSES,DEP,Depreciation,528482.53,262,0
NS30,NovaSpace Deutschland GmbH,2024,3,OPERATING_EXPENSES,OVH,Overhead,848010.18,1178,287
NS30,NovaSpace Deutschland GmbH,2024,3,OTHER,OTH,Other operating,124277.2,317,317
NS30,NovaSpace Deutschland GmbH,2024,3,REVENUE,REV,Revenue,-16527430.69,665,0
NS30,NovaSpace Deutschland GmbH,2024,4,COST_OF_SALES,MAT,Material,6109726.44,2031,184
NS30,NovaSpace Deutschland GmbH,2024,4,COST_OF_SALES,PER,Personnel,823098.34,635,317
NS30,NovaSpace Deutschland GmbH,2024,4,COST_OF_SALES,SUB,Subcontracting,10409778.61,1529,360
NS30,NovaSpace Deutschland GmbH,2024,4,OPERATING_EXPENSES,DEP,Depreciation,577020.26,288,0
NS30,NovaSpace Deutschland GmbH,2024,4,OPERATING_EXPENSES,OVH,Overhead,984358.19,1345,357
NS30,NovaSpace Deutschland GmbH,2024,4,OTHER,OTH,Other operating,101323.73,324,324
NS30,NovaSpace Deutschland GmbH,2024,4,REVENUE,REV,Revenue,-19003657.03,724,0
NS30,NovaSpace Deutschland GmbH,2024,5,COST_OF_SALES,MAT,Material,5851838.23,1989,198
NS30,NovaSpace Deutschland GmbH,2024,5,COST_OF_SALES,PER,Personnel,979618.34,772,374
NS30,NovaSpace Deutschland GmbH,2024,5,COST_OF_SALES,SUB,Subcontracting,9725763.86,1429,390
NS30,NovaSpace Deutschland GmbH,2024,5,OPERATING_EXPENSES,DEP,Depreciation,471147.71,244,0
NS30,NovaSpace Deutschland GmbH,2024,5,OPERATING_EXPENSES,OVH,Overhead,926513.6,1329,366
NS30,NovaSpace Deutschland GmbH,2024,5,OTHER,OTH,Other operating,137712.76,357,357
NS30,NovaSpace Deutschland GmbH,2024,5,REVENUE,REV,Revenue,-17817853.14,736,0
NS30,NovaSpace Deutschland GmbH,2024,6,COST_OF_SALES,MAT,Material,6011135.91,1972,175
NS30,NovaSpace Deutschland GmbH,2024,6,COST_OF_SALES,PER,Personnel,764252.92,684,383
NS30,NovaSpace Deutschland GmbH,2024,6,COST_OF_SALES,SUB,Subcontracting,10190490.94,1545,356
NS30,NovaSpace Deutschland GmbH,2024,6,OPERATING_EXPENSES,DEP,Depreciation,575690.86,272,0
NS30,NovaSpace Deutschland GmbH,2024,6,OPERATING_EXPENSES,OVH,Overhead,940418.54,1345,305
NS30,NovaSpace Deutschland GmbH,2024,6,OTHER,OTH,Other operating,85830.95,313,313
NS30,NovaSpace Deutschland GmbH,2024,6,REVENUE,REV,Revenue,-17027303.76,704,0
NS30,NovaSpace Deutschland GmbH,2024,7,COST_OF_SALES,MAT,Material,5192403.7,1750,181
NS30,NovaSpace Deutschland GmbH,2024,7,COST_OF_SALES,PER,Personnel,772037.99,632,297
NS30,NovaSpace Deutschland GmbH,2024,7,COST_OF_SALES,SUB,Subcontracting,9227921.75,1356,297
NS30,NovaSpace Deutschland GmbH,2024,7,OPERATING_EXPENSES,DEP,Depreciation,490371.95,235,0
NS30,NovaSpace Deutschland GmbH,2024,7,OPERATING_EXPENSES,OVH,Overhead,834989.0,1202,287
NS30,NovaSpace Deutschland GmbH,2024,7,OTHER,OTH,Other operating,91141.43,263,263
NS30,NovaSpace Deutschland GmbH,2024,7,REVENUE,REV,Revenue,-17147017.18,637,0
NS30,NovaSpace Deutschland GmbH,2024,8,COST_OF_SALES,MAT,Material,5880399.47,1982,170
NS30,NovaSpace Deutschland GmbH,2024,8,COST_OF_SALES,PER,Personnel,861598.41,649,326
NS30,NovaSpace Deutschland GmbH,2024,8,COST_OF_SALES,SUB,Subcontracting,10765771.31,1473,299
NS30,NovaSpace Deutschland GmbH,2024,8,OPERATING_EXPENSES,DEP,Depreciation,655852.2,327,0
NS30,NovaSpace Deutschland GmbH,2024,8,OPERATING_EXPENSES,OVH,Overhead,956400.29,1322,340
NS30,NovaSpace Deutschland GmbH,2024,8,OTHER,OTH,Other operating,134900.65,301,301
NS30,NovaSpace Deutschland GmbH,2024,8,REVENUE,REV,Revenue,-18083202.2,707,0
NS30,NovaSpace Deutschland GmbH,2024,9,COST_OF_SALES,MAT,Material,6111488.24,1991,201
NS30,NovaSpace Deutschland GmbH,2024,9,COST_OF_SALES,PER,Personnel,817052.85,651,352
NS30,NovaSpace Deutschland GmbH,2024,9,COST_OF_SALES,SUB,Subcontracting,9902642.47,1469,329
NS30,NovaSpace Deutschland GmbH,2024,9,OPERATING_EXPENSES,DEP,Depreciation,604594.6,294,0
NS30,NovaSpace Deutschland GmbH,2024,9,OPERATING_EXPENSES,OVH,Overhead,877758.05,1303,371
NS30,NovaSpace Deutschland GmbH,2024,9,OTHER,OTH,Other operating,131728.83,332,332
NS30,NovaSpace Deutschland GmbH,2024,9,REVENUE,REV,Revenue,-17261111.07,707,0
NS30,NovaSpace Deutschland GmbH,2024,10,COST_OF_SALES,MAT,Material,5537318.54,1872,160
NS30,NovaSpace Deutschland GmbH,2024,10,COST_OF_SALES,PER,Personnel,788690.22,647,306
NS30,NovaSpace Deutschland GmbH,2024,10,COST_OF_SALES,SUB,Subcontracting,10038510.48,1463,308
NS30,NovaSpace Deutschland GmbH,2024,10,OPERATING_EXPENSES,DEP,Depreciation,614077.88,296,0
NS30,NovaSpace Deutschland GmbH,2024,10,OPERATING_EXPENSES,OVH,Overhead,892740.16,1284,321
NS30,NovaSpace Deutschland GmbH,2024,10,OTHER,OTH,Other operating,122178.13,312,312
NS30,NovaSpace Deutschland GmbH,2024,10,REVENUE,REV,Revenue,-19267152.82,724,0
NS30,NovaSpace Deutschland GmbH,2024,11,COST_OF_SALES,MAT,Material,6137846.67,2043,197
NS30,NovaSpace Deutschland GmbH,2024,11,COST_OF_SALES,PER,Personnel,878672.67,712,361
NS30,NovaSpace Deutschland GmbH,2024,11,COST_OF_SALES,SUB,Subcontracting,10249431.34,1494,340
NS30,NovaSpace Deutschland GmbH,2024,11,OPERATING_EXPENSES,DEP,Depreciation,638729.24,317,0
NS30,NovaSpace Deutschland GmbH,2024,11,OPERATING_EXPENSES,OVH,Overhead,935565.58,1379,367
