programme_id,programme_name,programme_type,company_code,fiscal_year,fiscal_period,period_date,fiscal_period_label,account_group,amount_group_currency,total_budget_eur
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS10,2026,6,2026-06-01,2026-06,MAT,215470.63,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS10,2026,6,2026-06-01,2026-06,OTH,3403.36,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS10,2026,6,2026-06-01,2026-06,OVH,44095.5,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS10,2026,6,2026-06-01,2026-06,PER,27828.67,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS10,2026,6,2026-06-01,2026-06,SUB,454094.85,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,7,2024-07-01,2024-07,DEP,20202.53,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,7,2024-07-01,2024-07,MAT,220837.63,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,7,2024-07-01,2024-07,OTH,3718.7,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,7,2024-07-01,2024-07,OVH,55668.59,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,7,2024-07-01,2024-07,PER,19197.54,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,7,2024-07-01,2024-07,SUB,373059.34,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,8,2024-08-01,2024-08,DEP,17250.94,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,8,2024-08-01,2024-08,MAT,198920.09,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,8,2024-08-01,2024-08,OTH,216.13,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,8,2024-08-01,2024-08,OVH,46836.41,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,8,2024-08-01,2024-08,PER,17489.57,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,8,2024-08-01,2024-08,SUB,402973.54,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,9,2024-09-01,2024-09,DEP,21405.56,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,9,2024-09-01,2024-09,MAT,185511.9,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,9,2024-09-01,2024-09,OTH,3663.79,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,9,2024-09-01,2024-09,OVH,49682.95,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,9,2024-09-01,2024-09,PER,27587.32,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,9,2024-09-01,2024-09,SUB,305278.82,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,10,2024-10-01,2024-10,DEP,17403.93,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,10,2024-10-01,2024-10,MAT,223017.97,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,10,2024-10-01,2024-10,OTH,4258.78,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,10,2024-10-01,2024-10,OVH,59781.33,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,10,2024-10-01,2024-10,PER,32069.67,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,10,2024-10-01,2024-10,SUB,320332.38,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,11,2024-11-01,2024-11,DEP,8834.13,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,11,2024-11-01,2024-11,MAT,230088.32,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,11,2024-11-01,2024-11,OTH,-607.41,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,11,2024-11-01,2024-11,OVH,54758.0,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,11,2024-11-01,2024-11,PER,12080.57,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,11,2024-11-01,2024-11,SUB,350060.26,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,12,2024-12-01,2024-12,DEP,9263.45,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,12,2024-12-01,2024-12,MAT,177262.69,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,12,2024-12-01,2024-12,OTH,6636.66,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,12,2024-12-01,2024-12,OVH,52714.62,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,12,2024-12-01,2024-12,PER,24904.82,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,12,2024-12-01,2024-12,SUB,381924.23,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,13,2024-12-01,2024-12,MAT,15650.04,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,13,2024-12-01,2024-12,OVH,6629.75,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,13,2024-12-01,2024-12,PER,5024.02,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,13,2024-12-01,2024-12,SUB,26686.66,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,14,2024-12-01,2024-12,OTH,510.88,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,14,2024-12-01,2024-12,OVH,2654.02,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,14,2024-12-01,2024-12,PER,8572.91,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2024,14,2024-12-01,2024-12,SUB,28678.99,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,1,2025-01-01,2025-01,DEP,16477.99,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,1,2025-01-01,2025-01,MAT,177744.1,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,1,2025-01-01,2025-01,OTH,883.99,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,1,2025-01-01,2025-01,OVH,43999.48,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,1,2025-01-01,2025-01,PER,27663.61,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,1,2025-01-01,2025-01,SUB,322874.84,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,2,2025-02-01,2025-02,DEP,15087.34,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,2,2025-02-01,2025-02,MAT,202409.84,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,2,2025-02-01,2025-02,OTH,2894.25,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,2,2025-02-01,2025-02,OVH,59186.85,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,2,2025-02-01,2025-02,PER,32310.02,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,2,2025-02-01,2025-02,SUB,505702.35,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,3,2025-03-01,2025-03,DEP,37478.51,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,3,2025-03-01,2025-03,MAT,236606.1,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,3,2025-03-01,2025-03,OTH,1352.19,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,3,2025-03-01,2025-03,OVH,69405.14,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,3,2025-03-01,2025-03,PER,20291.26,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,3,2025-03-01,2025-03,SUB,142745.69,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,4,2025-04-01,2025-04,DEP,38811.69,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,4,2025-04-01,2025-04,MAT,167914.58,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,4,2025-04-01,2025-04,OTH,1631.97,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,4,2025-04-01,2025-04,OVH,57449.51,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,4,2025-04-01,2025-04,PER,38764.25,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,4,2025-04-01,2025-04,SUB,281954.49,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,5,2025-05-01,2025-05,DEP,21411.29,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,5,2025-05-01,2025-05,MAT,201268.34,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,5,2025-05-01,2025-05,OTH,-1163.45,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,5,2025-05-01,2025-05,OVH,50588.44,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,5,2025-05-01,2025-05,PER,23262.58,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,5,2025-05-01,2025-05,SUB,344293.31,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,6,2025-06-01,2025-06,DEP,38745.98,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,6,2025-06-01,2025-06,MAT,241274.02,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,6,2025-06-01,2025-06,OTH,5740.28,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,6,2025-06-01,2025-06,OVH,50877.16,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,6,2025-06-01,2025-06,PER,23106.12,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,6,2025-06-01,2025-06,SUB,579232.32,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,7,2025-07-01,2025-07,DEP,23321.05,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,7,2025-07-01,2025-07,MAT,198015.47,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,7,2025-07-01,2025-07,OTH,3399.15,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,7,2025-07-01,2025-07,OVH,55879.74,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,7,2025-07-01,2025-07,PER,32754.1,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,7,2025-07-01,2025-07,SUB,350517.53,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,8,2025-08-01,2025-08,DEP,17639.7,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,8,2025-08-01,2025-08,MAT,282499.5,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,8,2025-08-01,2025-08,OTH,2929.85,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,8,2025-08-01,2025-08,OVH,52652.78,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,8,2025-08-01,2025-08,PER,20799.03,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,8,2025-08-01,2025-08,SUB,413971.89,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,9,2025-09-01,2025-09,DEP,30419.33,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,9,2025-09-01,2025-09,MAT,269005.43,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,9,2025-09-01,2025-09,OTH,2762.74,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,9,2025-09-01,2025-09,OVH,75792.31,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,9,2025-09-01,2025-09,PER,23180.3,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,9,2025-09-01,2025-09,SUB,384321.16,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,10,2025-10-01,2025-10,DEP,15309.34,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,10,2025-10-01,2025-10,MAT,209213.99,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,10,2025-10-01,2025-10,OTH,3758.61,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,10,2025-10-01,2025-10,OVH,59890.97,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,10,2025-10-01,2025-10,PER,41057.55,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,10,2025-10-01,2025-10,SUB,211923.16,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,11,2025-11-01,2025-11,DEP,10695.18,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,11,2025-11-01,2025-11,MAT,156874.89,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,11,2025-11-01,2025-11,OTH,-890.05,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,11,2025-11-01,2025-11,OVH,50407.92,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,11,2025-11-01,2025-11,PER,37229.12,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,11,2025-11-01,2025-11,SUB,302458.14,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,12,2025-12-01,2025-12,DEP,27803.23,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,12,2025-12-01,2025-12,MAT,251077.71,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,12,2025-12-01,2025-12,OTH,4494.47,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,12,2025-12-01,2025-12,OVH,50515.28,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,12,2025-12-01,2025-12,PER,26963.79,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,12,2025-12-01,2025-12,SUB,429482.63,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,13,2025-12-01,2025-12,OTH,888.76,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,13,2025-12-01,2025-12,OVH,6958.95,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,13,2025-12-01,2025-12,PER,3048.56,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,13,2025-12-01,2025-12,SUB,37350.32,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,14,2025-12-01,2025-12,MAT,4608.28,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,14,2025-12-01,2025-12,OTH,1174.97,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,14,2025-12-01,2025-12,OVH,5026.07,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2025,14,2025-12-01,2025-12,PER,6401.33,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,1,2026-01-01,2026-01,DEP,17522.01,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,1,2026-01-01,2026-01,MAT,221740.0,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,1,2026-01-01,2026-01,OTH,1142.3,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,1,2026-01-01,2026-01,OVH,67489.22,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,1,2026-01-01,2026-01,PER,20130.3,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,1,2026-01-01,2026-01,SUB,446912.89,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,2,2026-02-01,2026-02,DEP,27870.6,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,2,2026-02-01,2026-02,MAT,249518.06,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,2,2026-02-01,2026-02,OTH,3889.69,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,2,2026-02-01,2026-02,OVH,61775.7,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,2,2026-02-01,2026-02,PER,31231.02,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,2,2026-02-01,2026-02,SUB,370865.71,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,3,2026-03-01,2026-03,DEP,24190.28,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,3,2026-03-01,2026-03,MAT,214204.99,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,3,2026-03-01,2026-03,OTH,2276.19,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,3,2026-03-01,2026-03,OVH,62479.81,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,3,2026-03-01,2026-03,PER,30056.59,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,3,2026-03-01,2026-03,SUB,274445.57,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,4,2026-04-01,2026-04,DEP,26726.29,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,4,2026-04-01,2026-04,MAT,227195.6,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,4,2026-04-01,2026-04,OTH,5667.84,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,4,2026-04-01,2026-04,OVH,52815.82,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,4,2026-04-01,2026-04,PER,37209.6,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,4,2026-04-01,2026-04,SUB,258041.14,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,5,2026-05-01,2026-05,DEP,28238.53,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,5,2026-05-01,2026-05,MAT,200140.09,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,5,2026-05-01,2026-05,OTH,1072.5,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,5,2026-05-01,2026-05,OVH,52031.02,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,5,2026-05-01,2026-05,PER,24280.35,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,5,2026-05-01,2026-05,SUB,257202.22,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,6,2026-06-01,2026-06,DEP,15060.36,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,6,2026-06-01,2026-06,MAT,214255.25,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,6,2026-06-01,2026-06,OTH,2762.68,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,6,2026-06-01,2026-06,OVH,57338.92,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,6,2026-06-01,2026-06,PER,49351.74,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS20,2026,6,2026-06-01,2026-06,SUB,371327.13,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,7,2024-07-01,2024-07,DEP,24230.82,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,7,2024-07-01,2024-07,MAT,220438.49,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,7,2024-07-01,2024-07,OTH,2910.69,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,7,2024-07-01,2024-07,OVH,39944.45,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,7,2024-07-01,2024-07,PER,52725.07,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,7,2024-07-01,2024-07,SUB,502928.72,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,8,2024-08-01,2024-08,DEP,20476.33,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,8,2024-08-01,2024-08,MAT,240135.36,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,8,2024-08-01,2024-08,OTH,887.53,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,8,2024-08-01,2024-08,OVH,59007.92,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,8,2024-08-01,2024-08,PER,36969.5,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,8,2024-08-01,2024-08,SUB,537344.05,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,9,2024-09-01,2024-09,DEP,23852.09,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,9,2024-09-01,2024-09,MAT,281709.47,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,9,2024-09-01,2024-09,OTH,11838.23,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,9,2024-09-01,2024-09,OVH,43431.55,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,9,2024-09-01,2024-09,PER,35021.4,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,9,2024-09-01,2024-09,SUB,378921.95,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,10,2024-10-01,2024-10,DEP,22804.58,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,10,2024-10-01,2024-10,MAT,253899.5,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,10,2024-10-01,2024-10,OTH,492.07,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,10,2024-10-01,2024-10,OVH,39816.8,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,10,2024-10-01,2024-10,PER,30692.82,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,10,2024-10-01,2024-10,SUB,359923.52,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,11,2024-11-01,2024-11,DEP,22357.33,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,11,2024-11-01,2024-11,MAT,236883.99,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,11,2024-11-01,2024-11,OTH,12063.14,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,11,2024-11-01,2024-11,OVH,47891.55,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,11,2024-11-01,2024-11,PER,30883.39,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,11,2024-11-01,2024-11,SUB,425121.05,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,12,2024-12-01,2024-12,DEP,49304.34,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,12,2024-12-01,2024-12,MAT,226091.53,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,12,2024-12-01,2024-12,OTH,3764.43,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,12,2024-12-01,2024-12,OVH,54829.28,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,12,2024-12-01,2024-12,PER,23116.64,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,12,2024-12-01,2024-12,SUB,407413.32,336501928.22
PRG-LYRA,Lyra Constellation Operations,GROUND_SEGMENT,NS30,2024,13,2024-12-01,2024-12,MAT,752.68,336501928.22
